,ProjectName,methodName,methodBody,methodBodyLength,TotalMN,Prefix,Rank,AllOccurrance
3044,C:\Users\User\Desktop\Thesis\jdbi\core\src\test\java\org\jdbi\v3\core\statement\TestPreparedBatch.java,test multiple execute bind bean,"@ test public void   (  )  {  final  prepared batch b = h . prepare batch ( ""insert into something  ( id  name )  values  ( :id  :name ) "" )  ;  b . bind bean ( new  something ( 1 "" eric"" )  )  . add (  )  ;  b . bind bean ( new  something ( 2 "" brian"" ) ",62,5,bind,4,"[35, 53]"
3045,C:\Users\User\Desktop\Thesis\jdbi\core\src\test\java\org\jdbi\v3\core\statement\TestPreparedBatch.java,test multiple execute bind bean,"@ test public void   (  )  {  final  prepared batch b = h . prepare batch ( ""insert into something  ( id  name )  values  ( :id  :name ) "" )  ;  b . bind bean ( new  something ( 1 "" eric"" )  )  . add (  )  ;  b . bind bean ( new  something ( 2 "" brian"" ) ",62,5,bean,5,"[36, 54]"
3046,C:\Users\User\Desktop\Thesis\jdbi\core\src\test\java\org\jdbi\v3\core\statement\TestPreparedBatch.java,test multiple execute bind fields,"@ test public void   (  )  {  h . register row mapper (  constructor mapper . factory (  public something . class )  )  ;  final  prepared batch b = h . prepare batch ( ""insert into something  ( id  name )  values  ( :id  :name ) "" )  ;  b . bind fields (",55,5,test,1,[2]
3047,C:\Users\User\Desktop\Thesis\jdbi\core\src\test\java\org\jdbi\v3\core\statement\TestPreparedBatch.java,test multiple execute bind fields,"@ test public void   (  )  {  h . register row mapper (  constructor mapper . factory (  public something . class )  )  ;  final  prepared batch b = h . prepare batch ( ""insert into something  ( id  name )  values  ( :id  :name ) "" )  ;  b . bind fields (",55,5,multiple,2,[]
3048,C:\Users\User\Desktop\Thesis\jdbi\core\src\test\java\org\jdbi\v3\core\statement\TestPreparedBatch.java,test multiple execute bind fields,"@ test public void   (  )  {  h . register row mapper (  constructor mapper . factory (  public something . class )  )  ;  final  prepared batch b = h . prepare batch ( ""insert into something  ( id  name )  values  ( :id  :name ) "" )  ;  b . bind fields (",55,5,execute,3,[]
3049,C:\Users\User\Desktop\Thesis\jdbi\core\src\test\java\org\jdbi\v3\core\statement\TestPreparedBatch.java,test multiple execute bind fields,"@ test public void   (  )  {  h . register row mapper (  constructor mapper . factory (  public something . class )  )  ;  final  prepared batch b = h . prepare batch ( ""insert into something  ( id  name )  values  ( :id  :name ) "" )  ;  b . bind fields (",55,5,bind,4,[53]
3050,C:\Users\User\Desktop\Thesis\jdbi\core\src\test\java\org\jdbi\v3\core\statement\TestPreparedBatch.java,test multiple execute bind fields,"@ test public void   (  )  {  h . register row mapper (  constructor mapper . factory (  public something . class )  )  ;  final  prepared batch b = h . prepare batch ( ""insert into something  ( id  name )  values  ( :id  :name ) "" )  ;  b . bind fields (",55,5,fields,5,[54]
3051,C:\Users\User\Desktop\Thesis\jdbi\core\src\test\java\org\jdbi\v3\core\statement\TestPreparedBatch.java,test positional binding,"@ test public void   (  )  throws  exception  {   prepared batch b = h . prepare batch ( ""insert into something  ( id  name )  values  (  ?    ?  ) "" )  ;  b . bind ( 0 0 )  . bind ( 1 "" keith"" )  . add (  )  . execute (  )  ;   list <  something >  r = h",63,3,test,1,[2]
3052,C:\Users\User\Desktop\Thesis\jdbi\core\src\test\java\org\jdbi\v3\core\statement\TestPreparedBatch.java,test positional binding,"@ test public void   (  )  throws  exception  {   prepared batch b = h . prepare batch ( ""insert into something  ( id  name )  values  (  ?    ?  ) "" )  ;  b . bind ( 0 0 )  . bind ( 1 "" keith"" )  . add (  )  . execute (  )  ;   list <  something >  r = h",63,3,positional,2,[]
3053,C:\Users\User\Desktop\Thesis\jdbi\core\src\test\java\org\jdbi\v3\core\statement\TestPreparedBatch.java,test positional binding,"@ test public void   (  )  throws  exception  {   prepared batch b = h . prepare batch ( ""insert into something  ( id  name )  values  (  ?    ?  ) "" )  ;  b . bind ( 0 0 )  . bind ( 1 "" keith"" )  . add (  )  . execute (  )  ;   list <  something >  r = h",63,3,binding,3,[]
3054,C:\Users\User\Desktop\Thesis\jdbi\core\src\test\java\org\jdbi\v3\core\statement\TestPreparedBatchGenerateKeysPostgres.java, id create time,public   (  integer id  date create time )  {  this . id = id ;  this . create time = create time ;   }  ,24,3,id,1,"[4, 12, 14]"
3055,C:\Users\User\Desktop\Thesis\jdbi\core\src\test\java\org\jdbi\v3\core\statement\TestPreparedBatchGenerateKeysPostgres.java, id create time,public   (  integer id  date create time )  {  this . id = id ;  this . create time = create time ;   }  ,24,3,create,2,"[6, 18, 21]"
3056,C:\Users\User\Desktop\Thesis\jdbi\core\src\test\java\org\jdbi\v3\core\statement\TestPreparedBatchGenerateKeysPostgres.java, id create time,public   (  integer id  date create time )  {  this . id = id ;  this . create time = create time ;   }  ,24,3,time,3,"[7, 19, 22]"
3057,C:\Users\User\Desktop\Thesis\jdbi\core\src\test\java\org\jdbi\v3\core\statement\TestPreparedBatchGenerateKeysPostgres.java,close,@ after public void   (  )  {  h . close (  )  ;   }  ,14,1,close,1,[10]
3058,C:\Users\User\Desktop\Thesis\jdbi\core\src\test\java\org\jdbi\v3\core\statement\TestPreparedBatchGenerateKeysPostgres.java,get handle,@ before public void   (  )  {  h = db rule . get jdbi (  )  . open (  )  ;   }  ,22,2,get,1,[13]
3059,C:\Users\User\Desktop\Thesis\jdbi\core\src\test\java\org\jdbi\v3\core\statement\TestPreparedBatchGenerateKeysPostgres.java,get handle,@ before public void   (  )  {  h = db rule . get jdbi (  )  . open (  )  ;   }  ,22,2,handle,2,[]
3060,C:\Users\User\Desktop\Thesis\jdbi\core\src\test\java\org\jdbi\v3\core\statement\TestPreparedBatchGenerateKeysPostgres.java,prepare,"@ override protected void   (  handle handle )  {  handle . execute ( ""create table something  ( id serial  name varchar ( 50 )   create   time timestamp default now (  )  ) "" )  ;   }  ",36,1,prepare,1,[]
3061,C:\Users\User\Desktop\Thesis\jdbi\core\src\test\java\org\jdbi\v3\core\statement\TestPreparedBatchGenerateKeysPostgres.java,test batch insert with key generation and explicit column names,"@ test public void   (  )  {   prepared batch batch = h . prepare batch ( ""insert into something  ( name )  values  (  ?  )  "" )  ;  batch . add ( "" brian"" )  ;  batch . add ( "" thom"" )  ;   list <  integer >  ids = batch . execute and return generated ke",58,10,test,1,[2]
3062,C:\Users\User\Desktop\Thesis\jdbi\core\src\test\java\org\jdbi\v3\core\statement\TestPreparedBatchGenerateKeysPostgres.java,test batch insert with key generation and explicit column names,"@ test public void   (  )  {   prepared batch batch = h . prepare batch ( ""insert into something  ( name )  values  (  ?  )  "" )  ;  batch . add ( "" brian"" )  ;  batch . add ( "" thom"" )  ;   list <  integer >  ids = batch . execute and return generated ke",58,10,batch,2,"[9, 10, 15, 30, 38, 52]"
3063,C:\Users\User\Desktop\Thesis\jdbi\core\src\test\java\org\jdbi\v3\core\statement\TestPreparedBatchGenerateKeysPostgres.java,test batch insert with key generation and explicit column names,"@ test public void   (  )  {   prepared batch batch = h . prepare batch ( ""insert into something  ( name )  values  (  ?  )  "" )  ;  batch . add ( "" brian"" )  ;  batch . add ( "" thom"" )  ;   list <  integer >  ids = batch . execute and return generated ke",58,10,insert,3,[]
3064,C:\Users\User\Desktop\Thesis\jdbi\core\src\test\java\org\jdbi\v3\core\statement\TestPreparedBatchGenerateKeysPostgres.java,test batch insert with key generation and explicit column names,"@ test public void   (  )  {   prepared batch batch = h . prepare batch ( ""insert into something  ( name )  values  (  ?  )  "" )  ;  batch . add ( "" brian"" )  ;  batch . add ( "" thom"" )  ;   list <  integer >  ids = batch . execute and return generated ke",58,10,with,4,[]
3065,C:\Users\User\Desktop\Thesis\jdbi\core\src\test\java\org\jdbi\v3\core\statement\TestPreparedBatchGenerateKeysPostgres.java,test batch insert with key generation and explicit column names,"@ test public void   (  )  {   prepared batch batch = h . prepare batch ( ""insert into something  ( name )  values  (  ?  )  "" )  ;  batch . add ( "" brian"" )  ;  batch . add ( "" thom"" )  ;   list <  integer >  ids = batch . execute and return generated ke",58,10,key,5,[]
3066,C:\Users\User\Desktop\Thesis\jdbi\core\src\test\java\org\jdbi\v3\core\statement\TestPreparedBatchGenerateKeysPostgres.java,test batch insert with key generation and explicit column names,"@ test public void   (  )  {   prepared batch batch = h . prepare batch ( ""insert into something  ( name )  values  (  ?  )  "" )  ;  batch . add ( "" brian"" )  ;  batch . add ( "" thom"" )  ;   list <  integer >  ids = batch . execute and return generated ke",58,10,generation,6,[]
3067,C:\Users\User\Desktop\Thesis\jdbi\core\src\test\java\org\jdbi\v3\core\statement\TestPreparedBatchGenerateKeysPostgres.java,test batch insert with key generation and explicit column names,"@ test public void   (  )  {   prepared batch batch = h . prepare batch ( ""insert into something  ( name )  values  (  ?  )  "" )  ;  batch . add ( "" brian"" )  ;  batch . add ( "" thom"" )  ;   list <  integer >  ids = batch . execute and return generated ke",58,10,and,7,[55]
3068,C:\Users\User\Desktop\Thesis\jdbi\core\src\test\java\org\jdbi\v3\core\statement\TestPreparedBatchGenerateKeysPostgres.java,test batch insert with key generation and explicit column names,"@ test public void   (  )  {   prepared batch batch = h . prepare batch ( ""insert into something  ( name )  values  (  ?  )  "" )  ;  batch . add ( "" brian"" )  ;  batch . add ( "" thom"" )  ;   list <  integer >  ids = batch . execute and return generated ke",58,10,explicit,8,[]
3069,C:\Users\User\Desktop\Thesis\jdbi\core\src\test\java\org\jdbi\v3\core\statement\TestPreparedBatchGenerateKeysPostgres.java,test batch insert with key generation and explicit column names,"@ test public void   (  )  {   prepared batch batch = h . prepare batch ( ""insert into something  ( name )  values  (  ?  )  "" )  ;  batch . add ( "" brian"" )  ;  batch . add ( "" thom"" )  ;   list <  integer >  ids = batch . execute and return generated ke",58,10,column,9,[]
3070,C:\Users\User\Desktop\Thesis\jdbi\core\src\test\java\org\jdbi\v3\core\statement\TestPreparedBatchGenerateKeysPostgres.java,test batch insert with key generation and explicit column names,"@ test public void   (  )  {   prepared batch batch = h . prepare batch ( ""insert into something  ( name )  values  (  ?  )  "" )  ;  batch . add ( "" brian"" )  ;  batch . add ( "" thom"" )  ;   list <  integer >  ids = batch . execute and return generated ke",58,10,names,10,[]
3071,C:\Users\User\Desktop\Thesis\jdbi\core\src\test\java\org\jdbi\v3\core\statement\TestPreparedBatchGenerateKeysPostgres.java,test batch insert with key generation and explicit several column names,"@ test public void   (  )  {   prepared batch batch = h . prepare batch ( ""insert into something  ( name )  values  (  ?  )  "" )  ;  batch . add ( "" brian"" )  ;  batch . add ( "" thom"" )  ;   list <  id create time >  ids = batch . execute and return gener",59,11,test,1,[2]
3072,C:\Users\User\Desktop\Thesis\jdbi\core\src\test\java\org\jdbi\v3\core\statement\TestPreparedBatchGenerateKeysPostgres.java,test batch insert with key generation and explicit several column names,"@ test public void   (  )  {   prepared batch batch = h . prepare batch ( ""insert into something  ( name )  values  (  ?  )  "" )  ;  batch . add ( "" brian"" )  ;  batch . add ( "" thom"" )  ;   list <  id create time >  ids = batch . execute and return gener",59,11,batch,2,"[9, 10, 15, 30, 38, 54]"
3073,C:\Users\User\Desktop\Thesis\jdbi\core\src\test\java\org\jdbi\v3\core\statement\TestPreparedBatchGenerateKeysPostgres.java,test batch insert with key generation and explicit several column names,"@ test public void   (  )  {   prepared batch batch = h . prepare batch ( ""insert into something  ( name )  values  (  ?  )  "" )  ;  batch . add ( "" brian"" )  ;  batch . add ( "" thom"" )  ;   list <  id create time >  ids = batch . execute and return gener",59,11,insert,3,[]
3074,C:\Users\User\Desktop\Thesis\jdbi\core\src\test\java\org\jdbi\v3\core\statement\TestPreparedBatchGenerateKeysPostgres.java,test batch insert with key generation and explicit several column names,"@ test public void   (  )  {   prepared batch batch = h . prepare batch ( ""insert into something  ( name )  values  (  ?  )  "" )  ;  batch . add ( "" brian"" )  ;  batch . add ( "" thom"" )  ;   list <  id create time >  ids = batch . execute and return gener",59,11,with,4,[]
3075,C:\Users\User\Desktop\Thesis\jdbi\core\src\test\java\org\jdbi\v3\core\statement\TestPreparedBatchGenerateKeysPostgres.java,test batch insert with key generation and explicit several column names,"@ test public void   (  )  {   prepared batch batch = h . prepare batch ( ""insert into something  ( name )  values  (  ?  )  "" )  ;  batch . add ( "" brian"" )  ;  batch . add ( "" thom"" )  ;   list <  id create time >  ids = batch . execute and return gener",59,11,key,5,[]
3076,C:\Users\User\Desktop\Thesis\jdbi\core\src\test\java\org\jdbi\v3\core\statement\TestPreparedBatchGenerateKeysPostgres.java,test batch insert with key generation and explicit several column names,"@ test public void   (  )  {   prepared batch batch = h . prepare batch ( ""insert into something  ( name )  values  (  ?  )  "" )  ;  batch . add ( "" brian"" )  ;  batch . add ( "" thom"" )  ;   list <  id create time >  ids = batch . execute and return gener",59,11,generation,6,[]
3077,C:\Users\User\Desktop\Thesis\jdbi\core\src\test\java\org\jdbi\v3\core\statement\TestPreparedBatchGenerateKeysPostgres.java,test batch insert with key generation and explicit several column names,"@ test public void   (  )  {   prepared batch batch = h . prepare batch ( ""insert into something  ( name )  values  (  ?  )  "" )  ;  batch . add ( "" brian"" )  ;  batch . add ( "" thom"" )  ;   list <  id create time >  ids = batch . execute and return gener",59,11,and,7,[57]
3078,C:\Users\User\Desktop\Thesis\jdbi\core\src\test\java\org\jdbi\v3\core\statement\TestPreparedBatchGenerateKeysPostgres.java,test batch insert with key generation and explicit several column names,"@ test public void   (  )  {   prepared batch batch = h . prepare batch ( ""insert into something  ( name )  values  (  ?  )  "" )  ;  batch . add ( "" brian"" )  ;  batch . add ( "" thom"" )  ;   list <  id create time >  ids = batch . execute and return gener",59,11,explicit,8,[]
3079,C:\Users\User\Desktop\Thesis\jdbi\core\src\test\java\org\jdbi\v3\core\statement\TestPreparedBatchGenerateKeysPostgres.java,test batch insert with key generation and explicit several column names,"@ test public void   (  )  {   prepared batch batch = h . prepare batch ( ""insert into something  ( name )  values  (  ?  )  "" )  ;  batch . add ( "" brian"" )  ;  batch . add ( "" thom"" )  ;   list <  id create time >  ids = batch . execute and return gener",59,11,several,9,[]
3080,C:\Users\User\Desktop\Thesis\jdbi\core\src\test\java\org\jdbi\v3\core\statement\TestPreparedBatchGenerateKeysPostgres.java,test batch insert with key generation and explicit several column names,"@ test public void   (  )  {   prepared batch batch = h . prepare batch ( ""insert into something  ( name )  values  (  ?  )  "" )  ;  batch . add ( "" brian"" )  ;  batch . add ( "" thom"" )  ;   list <  id create time >  ids = batch . execute and return gener",59,11,column,10,[]
3081,C:\Users\User\Desktop\Thesis\jdbi\core\src\test\java\org\jdbi\v3\core\statement\TestPreparedBatchGenerateKeysPostgres.java,test batch insert with key generation and explicit several column names,"@ test public void   (  )  {   prepared batch batch = h . prepare batch ( ""insert into something  ( name )  values  (  ?  )  "" )  ;  batch . add ( "" brian"" )  ;  batch . add ( "" thom"" )  ;   list <  id create time >  ids = batch . execute and return gener",59,11,names,11,[]
3082,C:\Users\User\Desktop\Thesis\jdbi\core\src\test\java\org\jdbi\v3\core\statement\TestPreparedBatchGenerateKeys.java,test batch insert with key generation,"@ test public void   (  )  throws  exception  {   jdbi db =  jdbi . create ( ""jdbc:hsqldb:mem:jdbi - batch - keys - test"" ""sa"" """" )  ;  try  (  handle h = db . open (  )  )  {  h . execute ( ""create table something  ( id integer not null generated by defa",54,6,test,1,[2]
3083,C:\Users\User\Desktop\Thesis\jdbi\core\src\test\java\org\jdbi\v3\core\statement\TestPreparedBatchGenerateKeys.java,test batch insert with key generation,"@ test public void   (  )  throws  exception  {   jdbi db =  jdbi . create ( ""jdbc:hsqldb:mem:jdbi - batch - keys - test"" ""sa"" """" )  ;  try  (  handle h = db . open (  )  )  {  h . execute ( ""create table something  ( id integer not null generated by defa",54,6,batch,2,[19]
