,ProjectName,methodName,methodBody
1555,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\util\ForkJoinPool.java,await termination,@ override public boolean   ( long timeout  time unit unit )  throws  interrupted exception  {  return fork join pool . await termination ( timeout unit )  ;   }  
1556,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\util\ForkJoinPool.java,execute,@ override public void   (  runnable command )  {  fork join pool . execute ( command )  ;   }  
1557,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\util\ForkJoinPool.java,is shutdown,@ override public boolean   (  )  {  return fork join pool . is shutdown (  )  ;   }  
1558,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\util\ForkJoinPool.java,is terminated,@ override public boolean   (  )  {  return fork join pool . is terminated (  )  ;   }  
1559,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\util\ForkJoinPool.java,new thread,@ override public java . util . concurrent .  fork join worker thread   ( java . util . concurrent .  fork join pool pool )  {  return new jdk7 fork join worker thread ( pool  fork join pool . this . shared thread name )  ;   }  
1560,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\util\ForkJoinPool.java,pool,public  abstract executor service   (  )  {  return fork join pool ;   }  
1561,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\util\ForkJoinPool.java,shutdown,@ override public void   (  )  {  fork join pool . shutdown (  )  ;   }  
1562,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\util\ForkJoinPool.java,shutdown now,@ override public  list <  runnable >    (  )  {  return fork join pool . shutdown now (  )  ;   }  
1563,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\util\FilterConfigImpl.java, filter config impl,public   (  servlet config sc )  {  this . sc = sc ;   }  
1564,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\util\FilterConfigImpl.java,get filter,public  filter   (  )  {  return filter ;   }  
1565,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\util\FilterConfigImpl.java,get filter name,@ override public  string   (  )  {  return filter name ;   }  
1566,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\util\FilterConfigImpl.java,get init parameter,@ override public  string   (  string name )  {  return sc . get init parameter ( name )  ;   }  
1567,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\util\FilterConfigImpl.java,get init parameter names,@ override public  enumeration   (  )  {  return sc . get init parameter names (  )  ;   }  
1568,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\util\FilterConfigImpl.java,get servlet context,@ override public  servlet context   (  )  {  return sc . get servlet context (  )  ;   }  
1569,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\util\FilterConfigImpl.java,recycle,public void   (  )  {  if  ( this . filter  !  =  null )   {  filter . destroy (  )  ;   }  this . filter = null ;   }  
1570,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\util\FilterConfigImpl.java,set filter,public void   (  filter filter )  {  this . filter = filter ;   }  
1571,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\util\FilterConfigImpl.java,set filter name,public void   (  string filter name )  {  this . filter name = filter name ;   }  
1572,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\util\QueryStringDecoder.java, query string decoder,@ deprecated public   ( uri uri  string charset )  {  this ( uri  charset . for name ( charset )  )  ;   }  
1573,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\util\QueryStringDecoder.java,add param,private boolean   (  map <  string  list <  string >  >  params  string name  string value )  {  if  ( n params  >  =  max params )   {  return false ;   }   list <  string >  values = params . get ( name )  ;  if  ( values  =  =  null )   {  values = new  array list <  string >  ( 1 )  ;  params . put ( name values )  ;   }  values . add ( value )  ;  n params +  +  ;  return true ;   }  
1574,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\util\QueryStringDecoder.java,decode component,"@ suppress warnings ( ""fallthrough"" )  public static  string   ( final  string s final  charset charset )  {  if  ( s  =  =  null )   {  return """" ;   }  final int size = s . length (  )  ;  boolean modified = false ;  for  ( int i = 0 ;  i  <  size ;  i +  +  )   {  final char c = s . char at ( i )  ;  switch  ( c )   {  case '%':"
1575,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\util\QueryStringDecoder.java,decode hex nibble,private static char   ( final char c )  {  if  ( '0'  <  =  c && c  <  =  '9' )   {  return  ( char )  ( c  -  '0' )  ;   }  else if  ( 'a'  <  =  c && c  <  =  'f' )   {  return  ( char )  ( c  -  'a'  +  10 )  ;   }  else if  ( 'a'  <  =  c && c  <  =  'f' )   {  return  ( char )  ( c  -  'a'  +  10 )  ;   }  else  {  return  character . max   value ;   }   }  
1576,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\util\QueryStringDecoder.java,decode params,"private void   (  string s )  {   map <  string  list <  string >  >  params = this . params = new  linked hash map <  string  list <  string >  >  (  )  ;  n params = 0 ;   string name = null ;  int pos = 0 ;  int i ;  char c = 0 ;  for  ( i = 0 ;  i  <  s . length (  )  ;  i +  +  )   {  c = s . char at ( i )  ;  if  ( c  =  =  ' = ' && name  =  =  null )   {  if  ( pos  !  =  i )   {  name = decode component ( s . substring ( pos i )  charset )  ;   }  pos = i  +  1 ;   }  else if  ( c  =  =  '&' )   {  if  ( name  =  =  null && pos  !  =  i )   {  if  (  ! add param ( params decode component ( s . substring ( pos i )  charset )  """" )  )   {  return ;   }   }  else if  ( name  !  =  null )   {  if  (  ! add param ( params name decode component ( s . substring ( pos i )  charset )  )  )   {  return ;   }  name = null ;   }  pos = i  +  1 ;   }   }  if  ( pos  !  =  i )   {  if  ( name  =  =  null )   {  if  (  ! add param ( params decode component ( s . substring ( pos i )  charset )  """" )  )   {  return ;   }   }  else  {  if  (  ! add param ( params name decode component ( s . substring ( pos i )  charset )  )  )   {  return ;   }   }   }  else if  ( name  !  =  null )   {  if  (  ! add param ( params name """" )  )   {  return ;   }   }   }  "
1577,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\util\QueryStringDecoder.java,get parameters,public  map <  string  list <  string >  >    (  )  {  if  ( params  =  =  null )   {  if  ( has path )   {  int path length = get path (  )  . length (  )  ;  if  ( uri . length (  )   =  =  path length )   {  return  collections . empty map (  )  ;   }  decode params ( uri . substring ( path length  +  1 )  )  ;   }  else  {  if  ( uri . length (  )   =  =  0 )   {  return  collections . empty map (  )  ;   }  decode params ( uri )  ;   }   }  return params ;   }  
1578,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\util\QueryStringDecoder.java,get path,"public  string   (  )  {  if  ( path  =  =  null )   {  if  (  ! has path )   {  return path = """" ;   }  int path end pos = uri . index of ( ' ? ' )  ;  if  ( path end pos  <  0 )   {  path = uri ;   }  else  {  return path = uri . substring ( 0 path end pos )  ;   }   }  return path ;   }  "
1579,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\util\ReaderInputStream.java, reader input stream,public   (  reader reader )  {  this ( reader  charset . default charset (  )  )  ;   }  
1580,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\util\ReaderInputStream.java,close,@ override public void   (  )  throws io exception  {  reader . close (  )  ;   }  
1581,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\util\ReaderInputStream.java,fill buffer,private void   (  )  throws io exception  {  if  (  ! end of input &&  ( last coder result  =  =  null || last coder result . is underflow (  )  )  )   {  encoder in . compact (  )  ;  int position = encoder in . position (  )  ;  int c = reader . read ( encoder in . array (  )  position encoder in . remaining (  )  )  ;  if  ( c  =  =   - 1 )   {  end of input = true ;   }  else  {  encoder in . position ( position  +  c )  ;   }  encoder in . flip (  )  ;   }  encoder out . compact (  )  ;  last coder result = encoder . encode ( encoder in encoder out end of input )  ;  encoder out . flip (  )  ;   }  
1582,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\util\ReaderInputStream.java,read,@ override public int   (  )  throws io exception  {  for  (  ;   ;   )   {  if  ( encoder out . has remaining (  )  )   {  return encoder out . get (  )  & 0xff ;   }  else  {  fill buffer (  )  ;  if  ( end of input &&  ! encoder out . has remaining (  )  )   {  return  - 1 ;   }   }   }   }  
1583,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\util\IntrospectionUtils.java,accept,public boolean   (  file d  string name )  {  if  ( name . ends with ( lext )  )   {  return true ;   }  return false ;   }  
1584,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\util\IntrospectionUtils.java,add jars from class path,"@ suppress warnings ( ""unchecked"" )  public static void   (  vector < url >  jars  string cp )  throws io exception   malformedurl exception  {   string sep =  system . get property ( ""path . separator"" )  ;   string token ;   string tokenizer st ;  if  ( cp  !  =  null )   {  st = new  string tokenizer ( cp sep ) "
1585,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\util\IntrospectionUtils.java,add property,"final public static boolean   (  object o  string name  string value )  {   string setter = ""add""  +  capitalize ( name )  ;  return invoke property ( o setter name value )  ;   }  "
1586,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\util\IntrospectionUtils.java,add to class path,"@ suppress warnings ( ""unchecked"" )  public static void   (  vector < url >  cpv  string dir )  {  try  {   string cp comp[] = get files by ext ( dir "" . jar"" )  ;  if  ( cp comp  !  =  null )   {  int jar count = cp comp . length ;  for  ( int i = 0 ;  i  <  jar count ;  i +  +  )   {  url url = geturl ( dir cp comp[i] )  ;  if  ( url  ! "
1587,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\util\IntrospectionUtils.java,add tools jar,"@ suppress warnings ( ""unchecked"" )  public static void   (  vector < url >  v )  {  try  {   file f = new  file (  system . get property ( ""java . home"" )   +  "" /  .  .  / lib / tools . jar"" )  ;  if  (  ! f . exists (  )  )   {  f = new  file (  system . get property ( ""java . home"" )   +  "" / lib / tools . jar"" )  ;  if  ( f . exists (  )  )   {  logger . d"
1588,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\util\IntrospectionUtils.java,call main,"public static void   (  class <  ?  >  c  string args[] )  throws  exception  {   class <  ?  >  p[] = new  class[1] ;  p[0] = args . get class (  )  ;  @ suppress warnings ( ""unchecked"" )   method m = c . get method ( ""main"" p )  ;  m . invoke ( c new  object[] { args }  )  ;   }  "
1589,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\util\IntrospectionUtils.java,call method,"public static  object   (  object target  string methodn )  throws  exception  {  if  ( target  =  =  null )   {  debug ( "" assert:  illegal params ""  +  target )  ;  return null ;   }  if  ( dbg  >  0 )   {  debug ( ""call method0 ""  +  target . get class (  )  . get name (  )   +  "" . "" +  methodn )  ;   }   class params[] = new  class[0] ;   method m = find method ( target . get class (  )  methodn params )  ;  if  ( m  =  =  null )   {  throw new  no such method exception ( target . get class (  )  . get name (  )   +  "" ""  +  methodn )  ;   }  return m . invoke ( target empty array )  ;   }  "
1590,C:\Users\User\Desktop\Thesis\atmosphere\modules\runtime\src\main\java\org\atmosphere\util\IntrospectionUtils.java,call method,"public static  object   (  object target  string methodn  object param1  string type param1  class loader cl )  throws  exception  {  if  ( target  =  =  null || param1  =  =  null )   {  debug ( "" assert:  illegal params ""  +  target  +  "" "" +  param1 )  ;   }  if  ( dbg  >  0 )  debug ( ""call method1 ""  +  target . get class (  )  . get name (  )   +  "" "" +  param1 . get class (  )  . get name (  )  +  "" "" +  type param1 )  ;   class <  ?  >  params[] = new  class[1] ;  if  ( type param1  =  =  null )   {  params[0] = param1 . get class (  )  ;   }  else  {  params[0] = cl . load class ( type param1 )  ;   }   method m = find method ( target . get class (  )  methodn params )  ;  if  ( m  =  =  null )   {  throw new  no such method exception ( target . get class (  )  . get name (  )   +  "" ""  +  methodn )  ;   }  return m . invoke ( target new  object[] { param1 }  )  ;   }  "
